ts,time,asset_id,server_id,rack_id,room_id,asset_temp_inlet_c,rack_inlet_c,room_temp_c,server_temp_c
t_033,2025-01-01T02:40:00Z,GPU-R01-S01-G03,R01-S01,R01,Room-1,67.06,67.06,67.06,67.06
t_034,2025-01-01T02:45:00Z,GPU-R01-S01-G03,R01-S01,R01,Room-1,67.38,67.38,67.38,67.38
t_035,2025-01-01T02:50:00Z,GPU-R01-S01-G03,R01-S01,R01,Room-1,67.75,67.75,67.75,67.75
t_036,2025-01-01T02:55:00Z,GPU-R01-S01-G03,R01-S01,R01,Room-1,67.37,67.37,67.37,67.37
t_037,2025-01-01T03:00:00Z,GPU-R01-S01-G03,R01-S01,R01,Room-1,67.48,67.48,67.48,67.48
t_038,2025-01-01T03:05:00Z,GPU-R01-S01-G03,R01-S01,R01,Room-1,67.53,67.53,67.53,67.53
t_039,2025-01-01T03:10:00Z,GPU-R01-S01-G03,R01-S01,R01,Room-1,67.94,67.94,67.94,67.94
t_040,2025-01-01T03:15:00Z,GPU-R01-S01-G03,R01-S01,R01,Room-1,68.29,68.29,68.29,68.29
t_041,2025-01-01T03:20:00Z,GPU-R01-S01-G03,R01-S01,R01,Room-1,68.28,68.28,68.28,68.28
t_042,2025-01-01T03:25:00Z,GPU-R01-S01-G03,R01-S01,R01,Room-1,68.33,68.33,68.33,68.33
t_043,2025-01-01T03:30:00Z,GPU-R01-S01-G03,R01-S01,R01,Room-1,68.07,68.07,68.07,68.07
t_044,2025-01-01T03:35:00Z,GPU-R01-S01-G03,R01-S01,R01,Room-1,68.02,68.02,68.02,68.02
t_045,2025-01-01T03:40:00Z,GPU-R01-S01-G03,R01-S01,R01,Room-1,67.67,67.67,67.67,67.67
t_046,2025-01-01T03:45:00Z,GPU-R01-S01-G03,R01-S01,R01,Room-1,67.38,67.38,67.38,67.38
t_047,2025-01-01T03:50:00Z,GPU-R01-S01-G03,R01-S01,R01,Room-1,67.01,67.01,67.01,67.01
t_048,2025-01-01T03:55:00Z,GPU-R01-S01-G03,R01-S01,R01,Room-1,67.39,67.39,67.39,67.39
t_049,2025-01-01T04:00:00Z,GPU-R01-S01-G03,R01-S01,R01,Room-1,67.84,67.84,67.84,67.84
t_050,2025-01-01T04:05:00Z,GPU-R01-S01-G03,R01-S01,R01,Room-1,67.73,67.73,67.73,67.73
t_051,2025-01-01T04:10:00Z,GPU-R01-S01-G03,R01-S01,R01,Room-1,67.37,67.37,67.37,67.37
t_052,2025-01-01T04:15:00Z,GPU-R01-S01-G03,R01-S01,R01,Room-1,67.4,67.4,67.4,67.4
t_053,2025-01-01T04:20:00Z,GPU-R01-S01-G03,R01-S01,R01,Room-1,68.25,68.25,68.25,68.25
t_054,2025-01-01T04:25:00Z,GPU-R01-S01-G03,R01-S01,R01,Room-1,68.96,68.96,68.96,68.96
t_055,2025-01-01T04:30:00Z,GPU-R01-S01-G03,R01-S01,R01,Room-1,68.31,68.31,68.31,68.31
t_056,2025-01-01T04:35:00Z,GPU-R01-S01-G03,R01-S01,R01,Room-1,68.19,68.19,68.19,68.19
t_057,2025-01-01T04:40:00Z,GPU-R01-S01-G03,R01-S01,R01,Room-1,68.73,68.73,68.73,68.73
t_058,2025-01-01T04:45:00Z,GPU-R01-S01-G03,R01-S01,R01,Room-1,68.68,68.68,68.68,68.68
t_059,2025-01-01T04:50:00Z,GPU-R01-S01-G03,R01-S01,R01,Room-1,69.21,69.21,69.21,69.21
t_060,2025-01-01T04:55:00Z,GPU-R01-S01-G03,R01-S01,R01,Room-1,69.03,69.03,69.03,69.03
t_061,2025-01-01T05:00:00Z,GPU-R01-S01-G03,R01-S01,R01,Room-1,69.19,69.19,69.19,69.19
t_062,2025-01-01T05:05:00Z,GPU-R01-S01-G03,R01-S01,R01,Room-1,69.2,69.2,69.2,69.2
t_063,2025-01-01T05:10:00Z,GPU-R01-S01-G03,R01-S01,R01,Room-1,70.27,70.27,70.27,70.27
t_064,2025-01-01T05:15:00Z,GPU-R01-S01-G03,R01-S01,R01,Room-1,70.45,70.45,70.45,70.45
t_065,2025-01-01T05:20:00Z,GPU-R01-S01-G03,R01-S01,R01,Room-1,69.87,69.87,69.87,69.87
t_066,2025-01-01T05:25:00Z,GPU-R01-S01-G03,R01-S01,R01,Room-1,69.55,69.55,69.55,69.55
t_067,2025-01-01T05:30:00Z,GPU-R01-S01-G03,R01-S01,R01,Room-1,69.59,69.59,69.59,69.59
t_068,2025-01-01T05:35:00Z,GPU-R01-S01-G03,R01-S01,R01,Room-1,68.83,68.83,68.83,68.83
t_069,2025-01-01T05:40:00Z,GPU-R01-S01-G03,R01-S01,R01,Room-1,68.16,68.16,68.16,68.16
t_070,2025-01-01T05:45:00Z,GPU-R01-S01-G03,R01-S01,R01,Room-1,67.78,67.78,67.78,67.78
t_071,2025-01-01T05:50:00Z,GPU-R01-S01-G03,R01-S01,R01,Room-1,67.69,67.69,67.69,67.69
t_072,2025-01-01T05:55:00Z,GPU-R01-S01-G03,R01-S01,R01,Room-1,68.16,68.16,68.16,68.16
t_073,2025-01-01T06:00:00Z,GPU-R01-S01-G03,R01-S01,R01,Room-1,68.07,68.07,68.07,68.07
t_074,2025-01-01T06:05:00Z,GPU-R01-S01-G03,R01-S01,R01,Room-1,68.14,68.14,68.14,68.14
t_075,2025-01-01T06:10:00Z,GPU-R01-S01-G03,R01-S01,R01,Room-1,68.13,68.13,68.13,68.13
t_076,2025-01-01T06:15:00Z,GPU-R01-S01-G03,R01-S01,R01,Room-1,67.89,67.89,67.89,67.89
t_077,2025-01-01T06:20:00Z,GPU-R01-S01-G03,R01-S01,R01,Room-1,68.4,68.4,68.4,68.4
t_078,2025-01-01T06:25:00Z,GPU-R01-S01-G03,R01-S01,R01,Room-1,68,68,68,68
t_079,2025-01-01T06:30:00Z,GPU-R01-S01-G03,R01-S01,R01,Room-1,67.94,67.94,67.94,67.94
t_080,2025-01-01T06:35:00Z,GPU-R01-S01-G03,R01-S01,R01,Room-1,67.84,67.84,67.84,67.84
t_081,2025-01-01T06:40:00Z,GPU-R01-S01-G03,R01-S01,R01,Room-1,68.06,68.06,68.06,68.06
t_082,2025-01-01T06:45:00Z,GPU-R01-S01-G03,R01-S01,R01,Room-1,68.64,68.64,68.64,68.64
t_083,2025-01-01T06:50:00Z,GPU-R01-S01-G03,R01-S01,R01,Room-1,68.79,68.79,68.79,68.79
t_084,2025-01-01T06:55:00Z,GPU-R01-S01-G03,R01-S01,R01,Room-1,69.24,69.24,69.24,69.24
t_085,2025-01-01T07:00:00Z,GPU-R01-S01-G03,R01-S01,R01,Room-1,69.44,69.44,69.44,69.44
t_086,2025-01-01T07:05:00Z,GPU-R01-S01-G03,R01-S01,R01,Room-1,69.14,69.14,69.14,69.14
t_087,2025-01-01T07:10:00Z,GPU-R01-S01-G03,R01-S01,R01,Room-1,69.1,69.1,69.1,69.1
t_088,2025-01-01T07:15:00Z,GPU-R01-S01-G03,R01-S01,R01,Room-1,69.53,69.53,69.53,69.53
t_089,2025-01-01T07:20:00Z,GPU-R01-S01-G03,R01-S01,R01,Room-1,68.89,68.89,68.89,68.89
t_090,2025-01-01T07:25:00Z,GPU-R01-S01-G03,R01-S01,R01,Room-1,68.96,68.96,68.96,68.96
t_091,2025-01-01T07:30:00Z,GPU-R01-S01-G03,R01-S01,R01,Room-1,68.86,68.86,68.86,68.86
t_092,2025-01-01T07:35:00Z,GPU-R01-S01-G03,R01-S01,R01,Room-1,69.12,69.12,69.12,69.12
t_093,2025-01-01T07:40:00Z,GPU-R01-S01-G03,R01-S01,R01,Room-1,69.33,69.33,69.33,69.33
t_094,2025-01-01T07:45:00Z,GPU-R01-S01-G03,R01-S01,R01,Room-1,69.36,69.36,69.36,69.36
t_095,2025-01-01T07:50:00Z,GPU-R01-S01-G03,R01-S01,R01,Room-1,69.8,69.8,69.8,69.8
t_096,2025-01-01T07:55:00Z,GPU-R01-S01-G03,R01-S01,R01,Room-1,69.16,69.16,69.16,69.16
t_001,2025-01-01T00:00:00Z,GPU-R01-S02-G01,R01-S02,R01,Room-1,68.94,68.94,68.94,68.94
t_002,2025-01-01T00:05:00Z,GPU-R01-S02-G01,R01-S02,R01,Room-1,68.36,68.36,68.36,68.36
t_003,2025-01-01T00:10:00Z,GPU-R01-S02-G01,R01-S02,R01,Room-1,68.58,68.58,68.58,68.58
t_004,2025-01-01T00:15:00Z,GPU-R01-S02-G01,R01-S02,R01,Room-1,68.62,68.62,68.62,68.62
t_005,2025-01-01T00:20:00Z,GPU-R01-S02-G01,R01-S02,R01,Room-1,68.96,68.96,68.96,68.96
t_006,2025-01-01T00:25:00Z,GPU-R01-S02-G01,R01-S02,R01,Room-1,68.96,68.96,68.96,68.96
t_007,2025-01-01T00:30:00Z,GPU-R01-S02-G01,R01-S02,R01,Room-1,68.39,68.39,68.39,68.39
t_008,2025-01-01T00:35:00Z,GPU-R01-S02-G01,R01-S02,R01,Room-1,67.7,67.7,67.7,67.7
t_009,2025-01-01T00:40:00Z,GPU-R01-S02-G01,R01-S02,R01,Room-1,67.95,67.95,67.95,67.95
t_010,2025-01-01T00:45:00Z,GPU-R01-S02-G01,R01-S02,R01,Room-1,67.97,67.97,67.97,67.97
t_011,2025-01-01T00:50:00Z,GPU-R01-S02-G01,R01-S02,R01,Room-1,67.82,67.82,67.82,67.82
t_012,2025-01-01T00:55:00Z,GPU-R01-S02-G01,R01-S02,R01,Room-1,67.77,67.77,67.77,67.77
t_013,2025-01-01T01:00:00Z,GPU-R01-S02-G01,R01-S02,R01,Room-1,67.59,67.59,67.59,67.59
t_014,2025-01-01T01:05:00Z,GPU-R01-S02-G01,R01-S02,R01,Room-1,67.61,67.61,67.61,67.61
t_015,2025-01-01T01:10:00Z,GPU-R01-S02-G01,R01-S02,R01,Room-1,67.35,67.35,67.35,67.35
t_016,2025-01-01T01:15:00Z,GPU-R01-S02-G01,R01-S02,R01,Room-1,66.75,66.75,66.75,66.75
t_017,2025-01-01T01:20:00Z,GPU-R01-S02-G01,R01-S02,R01,Room-1,66.8,66.8,66.8,66.8
t_018,2025-01-01T01:25:00Z,GPU-R01-S02-G01,R01-S02,R01,Room-1,67.29,67.29,67.29,67.29
t_019,2025-01-01T01:30:00Z,GPU-R01-S02-G01,R01-S02,R01,Room-1,68.04,68.04,68.04,68.04
t_020,2025-01-01T01:35:00Z,GPU-R01-S02-G01,R01-S02,R01,Room-1,68.08,68.08,68.08,68.08
t_021,2025-01-01T01:40:00Z,GPU-R01-S02-G01,R01-S02,R01,Room-1,68.09,68.09,68.09,68.09
t_022,2025-01-01T01:45:00Z,GPU-R01-S02-G01,R01-S02,R01,Room-1,68.47,68.47,68.47,68.47
t_023,2025-01-01T01:50:00Z,GPU-R01-S02-G01,R01-S02,R01,Room-1,68.5,68.5,68.5,68.5
t_024,2025-01-01T01:55:00Z,GPU-R01-S02-G01,R01-S02,R01,Room-1,68.35,68.35,68.35,68.35
t_025,2025-01-01T02:00:00Z,GPU-R01-S02-G01,R01-S02,R01,Room-1,67.76,67.76,67.76,67.76
t_026,2025-01-01T02:05:00Z,GPU-R01-S02-G01,R01-S02,R01,Room-1,67.38,67.38,67.38,67.38
t_027,2025-01-01T02:10:00Z,GPU-R01-S02-G01,R01-S02,R01,Room-1,67.61,67.61,67.61,67.61
t_028,2025-01-01T02:15:00Z,GPU-R01-S02-G01,R01-S02,R01,Room-1,67.17,67.17,67.17,67.17
t_029,2025-01-01T02:20:00Z,GPU-R01-S02-G01,R01-S02,R01,Room-1,67.64,67.64,67.64,67.64
t_030,2025-01-01T02:25:00Z,GPU-R01-S02-G01,R01-S02,R01,Room-1,67.23,67.23,67.23,67.23
t_031,2025-01-01T02:30:00Z,GPU-R01-S02-G01,R01-S02,R01,Room-1,67.26,67.26,67.26,67.26
t_032,2025-01-01T02:35:00Z,GPU-R01-S02-G01,R01-S02,R01,Room-1,67.36,67.36,67.36,67.36
t_033,2025-01-01T02:40:00Z,GPU-R01-S02-G01,R01-S02,R01,Room-1,67.44,67.44,67.44,67.44
t_034,2025-01-01T02:45:00Z,GPU-R01-S02-G01,R01-S02,R01,Room-1,67.58,67.58,67.58,67.58
t_035,2025-01-01T02:50:00Z,GPU-R01-S02-G01,R01-S02,R01,Room-1,67.86,67.86,67.86,67.86
t_036,2025-01-01T02:55:00Z,GPU-R01-S02-G01,R01-S02,R01,Room-1,67.87,67.87,67.87,67.87
t_037,2025-01-01T03:00:00Z,GPU-R01-S02-G01,R01-S02,R01,Room-1,67.83,67.83,67.83,67.83
t_038,2025-01-01T03:05:00Z,GPU-R01-S02-G01,R01-S02,R01,Room-1,67.94,67.94,67.94,67.94
t_039,2025-01-01T03:10:00Z,GPU-R01-S02-G01,R01-S02,R01,Room-1,67.84,67.84,67.84,67.84
t_040,2025-01-01T03:15:00Z,GPU-R01-S02-G01,R01-S02,R01,Room-1,68.43,68.43,68.43,68.43
t_041,2025-01-01T03:20:00Z,GPU-R01-S02-G01,R01-S02,R01,Room-1,67.69,67.69,67.69,67.69
t_042,2025-01-01T03:25:00Z,GPU-R01-S02-G01,R01-S02,R01,Room-1,68.11,68.11,68.11,68.11
t_043,2025-01-01T03:30:00Z,GPU-R01-S02-G01,R01-S02,R01,Room-1,68.06,68.06,68.06,68.06
t_044,2025-01-01T03:35:00Z,GPU-R01-S02-G01,R01-S02,R01,Room-1,68.25,68.25,68.25,68.25
t_045,2025-01-01T03:40:00Z,GPU-R01-S02-G01,R01-S02,R01,Room-1,68.62,68.62,68.62,68.62
t_046,2025-01-01T03:45:00Z,GPU-R01-S02-G01,R01-S02,R01,Room-1,68.91,68.91,68.91,68.91
t_047,2025-01-01T03:50:00Z,GPU-R01-S02-G01,R01-S02,R01,Room-1,68.66,68.66,68.66,68.66
t_048,2025-01-01T03:55:00Z,GPU-R01-S02-G01,R01-S02,R01,Room-1,69.2,69.2,69.2,69.2
t_049,2025-01-01T04:00:00Z,GPU-R01-S02-G01,R01-S02,R01,Room-1,68.59,68.59,68.59,68.59
t_050,2025-01-01T04:05:00Z,GPU-R01-S02-G01,R01-S02,R01,Room-1,68.9,68.9,68.9,68.9
t_051,2025-01-01T04:10:00Z,GPU-R01-S02-G01,R01-S02,R01,Room-1,68.7,68.7,68.7,68.7
t_052,2025-01-01T04:15:00Z,GPU-R01-S02-G01,R01-S02,R01,Room-1,68.02,68.02,68.02,68.02
t_053,2025-01-01T04:20:00Z,GPU-R01-S02-G01,R01-S02,R01,Room-1,67.41,67.41,67.41,67.41
t_054,2025-01-01T04:25:00Z,GPU-R01-S02-G01,R01-S02,R01,Room-1,67.58,67.58,67.58,67.58
t_055,2025-01-01T04:30:00Z,GPU-R01-S02-G01,R01-S02,R01,Room-1,68.43,68.43,68.43,68.43
t_056,2025-01-01T04:35:00Z,GPU-R01-S02-G01,R01-S02,R01,Room-1,68.54,68.54,68.54,68.54
t_057,2025-01-01T04:40:00Z,GPU-R01-S02-G01,R01-S02,R01,Room-1,68.94,68.94,68.94,68.94
t_058,2025-01-01T04:45:00Z,GPU-R01-S02-G01,R01-S02,R01,Room-1,69.21,69.21,69.21,69.21
t_059,2025-01-01T04:50:00Z,GPU-R01-S02-G01,R01-S02,R01,Room-1,68.94,68.94,68.94,68.94
t_060,2025-01-01T04:55:00Z,GPU-R01-S02-G01,R01-S02,R01,Room-1,69.25,69.25,69.25,69.25
t_061,2025-01-01T05:00:00Z,GPU-R01-S02-G01,R01-S02,R01,Room-1,69.33,69.33,69.33,69.33
t_062,2025-01-01T05:05:00Z,GPU-R01-S02-G01,R01-S02,R01,Room-1,69.35,69.35,69.35,69.35
t_063,2025-01-01T05:10:00Z,GPU-R01-S02-G01,R01-S02,R01,Room-1,69.65,69.65,69.65,69.65
t_064,2025-01-01T05:15:00Z,GPU-R01-S02-G01,R01-S02,R01,Room-1,69.84,69.84,69.84,69.84
t_065,2025-01-01T05:20:00Z,GPU-R01-S02-G01,R01-S02,R01,Room-1,69.54,69.54,69.54,69.54
t_066,2025-01-01T05:25:00Z,GPU-R01-S02-G01,R01-S02,R01,Room-1,69.61,69.61,69.61,69.61
t_067,2025-01-01T05:30:00Z,GPU-R01-S02-G01,R01-S02,R01,Room-1,69.23,69.23,69.23,69.23
t_068,2025-01-01T05:35:00Z,GPU-R01-S02-G01,R01-S02,R01,Room-1,69.41,69.41,69.41,69.41
t_069,2025-01-01T05:40:00Z,GPU-R01-S02-G01,R01-S02,R01,Room-1,69.2,69.2,69.2,69.2
t_070,2025-01-01T05:45:00Z,GPU-R01-S02-G01,R01-S02,R01,Room-1,69.32,69.32,69.32,69.32
t_071,2025-01-01T05:50:00Z,GPU-R01-S02-G01,R01-S02,R01,Room-1,69.4,69.4,69.4,69.4
t_072,2025-01-01T05:55:00Z,GPU-R01-S02-G01,R01-S02,R01,Room-1,69.25,69.25,69.25,69.25
t_073,2025-01-01T06:00:00Z,GPU-R01-S02-G01,R01-S02,R01,Room-1,69.37,69.37,69.37,69.37
t_074,2025-01-01T06:05:00Z,GPU-R01-S02-G01,R01-S02,R01,Room-1,69.52,69.52,69.52,69.52
t_075,2025-01-01T06:10:00Z,GPU-R01-S02-G01,R01-S02,R01,Room-1,69.37,69.37,69.37,69.37
t_076,2025-01-01T06:15:00Z,GPU-R01-S02-G01,R01-S02,R01,Room-1,69.73,69.73,69.73,69.73
t_077,2025-01-01T06:20:00Z,GPU-R01-S02-G01,R01-S02,R01,Room-1,70.14,70.14,70.14,70.14
t_078,2025-01-01T06:25:00Z,GPU-R01-S02-G01,R01-S02,R01,Room-1,69.8,69.8,69.8,69.8
t_079,2025-01-01T06:30:00Z,GPU-R01-S02-G01,R01-S02,R01,Room-1,69.45,69.45,69.45,69.45
t_080,2025-01-01T06:35:00Z,GPU-R01-S02-G01,R01-S02,R01,Room-1,69.57,69.57,69.57,69.57
t_081,2025-01-01T06:40:00Z,GPU-R01-S02-G01,R01-S02,R01,Room-1,69.18,69.18,69.18,69.18
t_082,2025-01-01T06:45:00Z,GPU-R01-S02-G01,R01-S02,R01,Room-1,68.98,68.98,68.98,68.98
t_083,2025-01-01T06:50:00Z,GPU-R01-S02-G01,R01-S02,R01,Room-1,69.24,69.24,69.24,69.24
t_084,2025-01-01T06:55:00Z,GPU-R01-S02-G01,R01-S02,R01,Room-1,69,69,69,69
t_085,2025-01-01T07:00:00Z,GPU-R01-S02-G01,R01-S02,R01,Room-1,68.29,68.29,68.29,68.29
t_086,2025-01-01T07:05:00Z,GPU-R01-S02-G01,R01-S02,R01,Room-1,68.55,68.55,68.55,68.55
t_087,2025-01-01T07:10:00Z,GPU-R01-S02-G01,R01-S02,R01,Room-1,67.99,67.99,67.99,67.99
t_088,2025-01-01T07:15:00Z,GPU-R01-S02-G01,R01-S02,R01,Room-1,67.56,67.56,67.56,67.56
t_089,2025-01-01T07:20:00Z,GPU-R01-S02-G01,R01-S02,R01,Room-1,66.58,66.58,66.58,66.58
t_090,2025-01-01T07:25:00Z,GPU-R01-S02-G01,R01-S02,R01,Room-1,67.01,67.01,67.01,67.01
t_091,2025-01-01T07:30:00Z,GPU-R01-S02-G01,R01-S02,R01,Room-1,67.21,67.21,67.21,67.21
t_092,2025-01-01T07:35:00Z,GPU-R01-S02-G01,R01-S02,R01,Room-1,67.47,67.47,67.47,67.47
t_093,2025-01-01T07:40:00Z,GPU-R01-S02-G01,R01-S02,R01,Room-1,67.85,67.85,67.85,67.85
t_094,2025-01-01T07:45:00Z,GPU-R01-S02-G01,R01-S02,R01,Room-1,67.89,67.89,67.89,67.89
t_095,2025-01-01T07:50:00Z,GPU-R01-S02-G01,R01-S02,R01,Room-1,67.55,67.55,67.55,67.55
t_096,2025-01-01T07:55:00Z,GPU-R01-S02-G01,R01-S02,R01,Room-1,67.82,67.82,67.82,67.82
t_001,2025-01-01T00:00:00Z,GPU-R01-S02-G02,R01-S02,R01,Room-1,67.2,67.2,67.2,67.2
t_002,2025-01-01T00:05:00Z,GPU-R01-S02-G02,R01-S02,R01,Room-1,66.65,66.65,66.65,66.65
t_003,2025-01-01T00:10:00Z,GPU-R01-S02-G02,R01-S02,R01,Room-1,66.44,66.44,66.44,66.44
t_004,2025-01-01T00:15:00Z,GPU-R01-S02-G02,R01-S02,R01,Room-1,66.36,66.36,66.36,66.36
t_005,2025-01-01T00:20:00Z,GPU-R01-S02-G02,R01-S02,R01,Room-1,65.93,65.93,65.93,65.93
t_006,2025-01-01T00:25:00Z,GPU-R01-S02-G02,R01-S02,R01,Room-1,66.23,66.23,66.23,66.23
t_007,2025-01-01T00:30:00Z,GPU-R01-S02-G02,R01-S02,R01,Room-1,66.06,66.06,66.06,66.06
t_008,2025-01-01T00:35:00Z,GPU-R01-S02-G02,R01-S02,R01,Room-1,66.55,66.55,66.55,66.55
t_009,2025-01-01T00:40:00Z,GPU-R01-S02-G02,R01-S02,R01,Room-1,66.58,66.58,66.58,66.58
t_010,2025-01-01T00:45:00Z,GPU-R01-S02-G02,R01-S02,R01,Room-1,66.85,66.85,66.85,66.85
t_011,2025-01-01T00:50:00Z,GPU-R01-S02-G02,R01-S02,R01,Room-1,67.39,67.39,67.39,67.39
t_012,2025-01-01T00:55:00Z,GPU-R01-S02-G02,R01-S02,R01,Room-1,67.43,67.43,67.43,67.43
t_013,2025-01-01T01:00:00Z,GPU-R01-S02-G02,R01-S02,R01,Room-1,67.76,67.76,67.76,67.76
t_014,2025-01-01T01:05:00Z,GPU-R01-S02-G02,R01-S02,R01,Room-1,67.77,67.77,67.77,67.77
t_015,2025-01-01T01:10:00Z,GPU-R01-S02-G02,R01-S02,R01,Room-1,67.17,67.17,67.17,67.17
t_016,2025-01-01T01:15:00Z,GPU-R01-S02-G02,R01-S02,R01,Room-1,67.14,67.14,67.14,67.14
t_017,2025-01-01T01:20:00Z,GPU-R01-S02-G02,R01-S02,R01,Room-1,67.37,67.37,67.37,67.37
t_018,2025-01-01T01:25:00Z,GPU-R01-S02-G02,R01-S02,R01,Room-1,67.5,67.5,67.5,67.5
t_019,2025-01-01T01:30:00Z,GPU-R01-S02-G02,R01-S02,R01,Room-1,67.38,67.38,67.38,67.38
t_020,2025-01-01T01:35:00Z,GPU-R01-S02-G02,R01-S02,R01,Room-1,66.91,66.91,66.91,66.91
t_021,2025-01-01T01:40:00Z,GPU-R01-S02-G02,R01-S02,R01,Room-1,67.13,67.13,67.13,67.13
t_022,2025-01-01T01:45:00Z,GPU-R01-S02-G02,R01-S02,R01,Room-1,66.78,66.78,66.78,66.78
t_023,2025-01-01T01:50:00Z,GPU-R01-S02-G02,R01-S02,R01,Room-1,66.34,66.34,66.34,66.34
t_024,2025-01-01T01:55:00Z,GPU-R01-S02-G02,R01-S02,R01,Room-1,66.58,66.58,66.58,66.58
t_025,2025-01-01T02:00:00Z,GPU-R01-S02-G02,R01-S02,R01,Room-1,66.16,66.16,66.16,66.16
t_026,2025-01-01T02:05:00Z,GPU-R01-S02-G02,R01-S02,R01,Room-1,66.28,66.28,66.28,66.28
t_027,2025-01-01T02:10:00Z,GPU-R01-S02-G02,R01-S02,R01,Room-1,66.32,66.32,66.32,66.32
t_028,2025-01-01T02:15:00Z,GPU-R01-S02-G02,R01-S02,R01,Room-1,65.88,65.88,65.88,65.88
t_029,2025-01-01T02:20:00Z,GPU-R01-S02-G02,R01-S02,R01,Room-1,66.35,66.35,66.35,66.35
t_030,2025-01-01T02:25:00Z,GPU-R01-S02-G02,R01-S02,R01,Room-1,66.17,66.17,66.17,66.17
t_031,2025-01-01T02:30:00Z,GPU-R01-S02-G02,R01-S02,R01,Room-1,66.63,66.63,66.63,66.63
t_032,2025-01-01T02:35:00Z,GPU-R01-S02-G02,R01-S02,R01,Room-1,66.48,66.48,66.48,66.48
t_033,2025-01-01T02:40:00Z,GPU-R01-S02-G02,R01-S02,R01,Room-1,66.29,66.29,66.29,66.29
t_034,2025-01-01T02:45:00Z,GPU-R01-S02-G02,R01-S02,R01,Room-1,66.31,66.31,66.31,66.31
t_035,2025-01-01T02:50:00Z,GPU-R01-S02-G02,R01-S02,R01,Room-1,66.22,66.22,66.22,66.22
t_036,2025-01-01T02:55:00Z,GPU-R01-S02-G02,R01-S02,R01,Room-1,66.13,66.13,66.13,66.13
t_037,2025-01-01T03:00:00Z,GPU-R01-S02-G02,R01-S02,R01,Room-1,65.87,65.87,65.87,65.87
t_038,2025-01-01T03:05:00Z,GPU-R01-S02-G02,R01-S02,R01,Room-1,65.5,65.5,65.5,65.5
t_039,2025-01-01T03:10:00Z,GPU-R01-S02-G02,R01-S02,R01,Room-1,65.81,65.81,65.81,65.81
t_040,2025-01-01T03:15:00Z,GPU-R01-S02-G02,R01-S02,R01,Room-1,65.59,65.59,65.59,65.59
t_041,2025-01-01T03:20:00Z,GPU-R01-S02-G02,R01-S02,R01,Room-1,65.19,65.19,65.19,65.19
t_042,2025-01-01T03:25:00Z,GPU-R01-S02-G02,R01-S02,R01,Room-1,65.12,65.12,65.12,65.12
t_043,2025-01-01T03:30:00Z,GPU-R01-S02-G02,R01-S02,R01,Room-1,64.95,64.95,64.95,64.95
t_044,2025-01-01T03:35:00Z,GPU-R01-S02-G02,R01-S02,R01,Room-1,64.31,64.31,64.31,64.31
t_045,2025-01-01T03:40:00Z,GPU-R01-S02-G02,R01-S02,R01,Room-1,64.38,64.38,64.38,64.38
t_046,2025-01-01T03:45:00Z,GPU-R01-S02-G02,R01-S02,R01,Room-1,64.6,64.6,64.6,64.6
t_047,2025-01-01T03:50:00Z,GPU-R01-S02-G02,R01-S02,R01,Room-1,64.86,64.86,64.86,64.86
t_048,2025-01-01T03:55:00Z,GPU-R01-S02-G02,R01-S02,R01,Room-1,65.13,65.13,65.13,65.13
t_049,2025-01-01T04:00:00Z,GPU-R01-S02-G02,R01-S02,R01,Room-1,64.89,64.89,64.89,64.89
t_050,2025-01-01T04:05:00Z,GPU-R01-S02-G02,R01-S02,R01,Room-1,64.91,64.91,64.91,64.91
t_051,2025-01-01T04:10:00Z,GPU-R01-S02-G02,R01-S02,R01,Room-1,64.68,64.68,64.68,64.68
t_052,2025-01-01T04:15:00Z,GPU-R01-S02-G02,R01-S02,R01,Room-1,64.6,64.6,64.6,64.6
t_053,2025-01-01T04:20:00Z,GPU-R01-S02-G02,R01-S02,R01,Room-1,64.33,64.33,64.33,64.33
t_054,2025-01-01T04:25:00Z,GPU-R01-S02-G02,R01-S02,R01,Room-1,64.11,64.11,64.11,64.11
t_055,2025-01-01T04:30:00Z,GPU-R01-S02-G02,R01-S02,R01,Room-1,64.51,64.51,64.51,64.51
t_056,2025-01-01T04:35:00Z,GPU-R01-S02-G02,R01-S02,R01,Room-1,64.57,64.57,64.57,64.57
t_057,2025-01-01T04:40:00Z,GPU-R01-S02-G02,R01-S02,R01,Room-1,64.64,64.64,64.64,64.64
t_058,2025-01-01T04:45:00Z,GPU-R01-S02-G02,R01-S02,R01,Room-1,65.39,65.39,65.39,65.39
t_059,2025-01-01T04:50:00Z,GPU-R01-S02-G02,R01-S02,R01,Room-1,65.46,65.46,65.46,65.46
t_060,2025-01-01T04:55:00Z,GPU-R01-S02-G02,R01-S02,R01,Room-1,65.37,65.37,65.37,65.37
t_061,2025-01-01T05:00:00Z,GPU-R01-S02-G02,R01-S02,R01,Room-1,65.72,65.72,65.72,65.72
t_062,2025-01-01T05:05:00Z,GPU-R01-S02-G02,R01-S02,R01,Room-1,65.62,65.62,65.62,65.62
t_063,2025-01-01T05:10:00Z,GPU-R01-S02-G02,R01-S02,R01,Room-1,66.18,66.18,66.18,66.18
t_064,2025-01-01T05:15:00Z,GPU-R01-S02-G02,R01-S02,R01,Room-1,66.09,66.09,66.09,66.09
t_065,2025-01-01T05:20:00Z,GPU-R01-S02-G02,R01-S02,R01,Room-1,65.92,65.92,65.92,65.92
